loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,term_months,start_date,status
4682,53478,53,Education Loan,156365.24,11.76,24,2017-03-28,Active
4683,45210,17,Business Loan,421361.26,9.75,60,2017-12-18,Active
4684,57115,86,Education Loan,276521.48,13.0,24,2019-09-26,Closed
4685,10826,104,Personal Loan,564341.39,9.02,36,2015-03-06,Active
4686,58390,119,Personal Loan,614221.15,7.4,120,2024-10-13,Active
4687,15120,46,Home Loan,235836.33,15.82,240,2015-11-04,Active
4688,12697,32,Business Loan,367585.15,10.86,12,2012-03-23,Active
4689,20581,128,Gold Loan,577151.02,14.19,84,2017-06-06,Written Off
4690,32517,150,Home Loan,476133.28,14.53,60,2011-12-07,Defaulted
4691,8719,43,Business Loan,695688.32,16.32,36,2015-10-29,Written Off
4692,56306,14,Gold Loan,115932.21,15.11,12,2016-07-07,Active
4693,24010,124,Home Loan,70939.01,8.79,24,2010-04-11,Closed
4694,36320,101,Home Loan,808984.65,7.18,36,2016-03-01,Active
4695,8336,103,Gold Loan,803951.3,15.82,60,2020-01-01,Active
4696,28768,105,Personal Loan,348237.09,6.91,120,2018-08-28,Closed
4697,13996,64,Gold Loan,516630.73,7.45,24,2011-02-19,Active
4698,53725,16,Personal Loan,48758.91,8.26,12,2011-05-11,Closed
4699,22584,115,Business Loan,52597.52,15.54,60,2018-05-10,Active
4700,51003,119,Business Loan,26552.04,15.77,240,2021-02-06,Active
4701,58,96,Education Loan,446021.2,10.19,84,2017-06-24,Defaulted
4702,17767,7,Business Loan,185134.27,6.79,84,2023-01-31,Closed
4703,48937,140,Auto Loan,368989.6,13.71,12,2013-07-28,Active
4704,512,93,Personal Loan,700279.97,11.88,60,2010-09-13,Active
4705,56976,63,Education Loan,160131.03,14.66,240,2021-06-27,Active
4706,25388,57,Personal Loan,536803.74,14.49,12,2024-01-07,Active
4707,53473,122,Education Loan,50792.6,11.45,24,2022-08-13,Written Off
4708,30057,9,Business Loan,347153.04,7.24,36,2016-03-04,Active
4709,46611,16,Home Loan,506544.7,10.3,12,2022-10-02,Active
4710,56689,107,Personal Loan,161267.41,8.95,240,2021-05-02,Active
4711,26044,39,Home Loan,644015.88,13.23,60,2021-12-17,Closed
4712,51572,67,Personal Loan,156882.16,11.94,36,2020-09-07,Defaulted
4713,7163,100,Auto Loan,194192.11,15.12,60,2010-03-28,Closed
4714,22797,81,Gold Loan,53177.36,14.0,240,2012-12-11,Active
4715,38834,135,Gold Loan,145239.02,10.36,36,2013-06-02,Written Off
4716,20590,63,Home Loan,198345.72,14.53,12,2012-07-04,Closed
4717,51598,125,Home Loan,283300.24,12.22,12,2016-02-04,Defaulted
4718,56730,34,Personal Loan,762694.89,7.53,12,2013-03-22,Active
4719,37221,82,Personal Loan,122760.87,10.24,12,2024-12-26,Active
4720,40856,4,Education Loan,191875.86,9.91,24,2018-02-11,Active
4721,57243,17,Gold Loan,178008.19,11.43,60,2023-08-18,Active
4722,47305,1,Home Loan,1269325.36,9.24,12,2017-12-08,Written Off
4723,2718,12,Education Loan,226300.33,11.46,84,2022-01-16,Closed
4724,39143,99,Personal Loan,290524.93,9.45,60,2021-03-13,Active
4725,24985,17,Education Loan,281851.8,14.73,240,2024-06-05,Active
4726,50770,115,Personal Loan,370282.85,7.97,84,2020-08-24,Active
4727,29349,9,Auto Loan,383757.16,16.49,60,2025-03-21,Active
4728,17358,149,Home Loan,322020.82,11.54,12,2011-09-25,Defaulted
4729,35281,141,Auto Loan,224820.69,11.99,240,2015-04-12,Written Off
4730,30625,36,Gold Loan,408379.38,14.03,60,2010-05-29,Active
4731,771,57,Auto Loan,1177538.43,16.37,60,2020-03-20,Active
4732,27739,39,Business Loan,1176838.56,11.06,84,2012-11-23,Closed
4733,45464,119,Education Loan,22217.32,9.3,120,2025-04-09,Active
4734,54579,129,Education Loan,424216.23,11.73,120,2015-10-24,Active
4735,9086,88,Business Loan,2101113.78,7.05,12,2012-08-02,Active
4736,11840,99,Auto Loan,641501.44,14.86,60,2021-10-31,Active
4737,8383,129,Gold Loan,1773716.28,12.58,36,2010-08-21,Closed
4738,6021,36,Gold Loan,654753.15,11.91,24,2023-11-18,Active
4739,40046,11,Auto Loan,365247.4,10.73,120,2023-05-22,Active
4740,982,57,Business Loan,1013521.11,14.2,60,2018-06-11,Closed
4741,9447,10,Education Loan,24814.72,10.35,240,2016-10-04,Active
4742,16327,148,Auto Loan,559369.6,11.31,24,2012-03-12,Written Off
4743,56127,138,Business Loan,228887.64,15.82,60,2019-03-14,Closed
4744,1182,6,Home Loan,292052.98,15.93,12,2010-09-19,Closed
4745,41645,65,Education Loan,265006.4,8.77,84,2011-12-06,Active
4746,31015,18,Education Loan,117896.22,7.41,240,2015-04-16,Closed
4747,50547,146,Education Loan,208878.31,9.56,36,2016-09-02,Active
4748,41112,60,Home Loan,313059.09,9.58,240,2011-12-22,Closed
4749,2534,51,Auto Loan,237917.84,12.52,120,2019-09-28,Defaulted
4750,16906,71,Education Loan,547162.6,10.77,60,2015-10-23,Closed
4751,27834,36,Business Loan,841093.41,12.75,180,2022-08-11,Active
4752,49493,124,Auto Loan,194833.57,7.75,180,2016-10-27,Defaulted
4753,16764,81,Education Loan,1246427.7,8.35,120,2023-10-15,Active
4754,3483,150,Personal Loan,166751.11,15.81,120,2025-02-28,Active
4755,13789,100,Business Loan,263693.29,11.27,36,2010-12-29,Closed
4756,51302,105,Personal Loan,1071893.06,9.06,180,2017-04-16,Active
4757,40915,105,Home Loan,250754.94,8.41,24,2012-12-18,Closed
4758,44186,54,Gold Loan,162417.84,6.61,240,2013-02-12,Active
4759,7893,124,Auto Loan,676279.17,6.54,180,2024-07-29,Active
4760,18416,14,Home Loan,442973.63,9.03,24,2012-05-31,Written Off
4761,56386,77,Gold Loan,471076.19,11.24,84,2021-02-04,Defaulted
4762,17499,145,Gold Loan,713028.27,13.49,60,2015-11-15,Active
4763,5656,140,Education Loan,134384.61,12.67,36,2019-09-01,Active
4764,10344,15,Gold Loan,218970.47,10.19,12,2010-09-18,Active
4765,12824,111,Home Loan,168654.37,15.57,24,2010-08-16,Active
4766,54566,49,Gold Loan,256838.07,12.54,24,2014-09-25,Written Off
4767,57038,130,Auto Loan,91659.6,14.78,84,2015-05-26,Active
4768,25265,30,Personal Loan,119244.48,8.7,180,2017-02-09,Active
4769,15810,4,Personal Loan,379415.44,8.63,240,2010-06-19,Active
4770,59566,25,Business Loan,355325.3,15.39,180,2014-02-25,Active
4771,28785,122,Auto Loan,58816.24,8.79,120,2011-10-30,Active
4772,27914,55,Gold Loan,262716.66,11.35,12,2023-01-03,Active
4773,16183,11,Education Loan,502341.65,13.43,240,2021-09-25,Active
4774,21657,11,Education Loan,114139.02,15.71,60,2024-12-30,Active
4775,1298,142,Home Loan,288229.33,14.08,240,2013-04-29,Closed
4776,5323,48,Home Loan,131653.67,12.07,24,2021-07-24,Written Off
4777,57978,12,Personal Loan,34857.79,10.51,180,2010-04-29,Active
4778,44273,3,Home Loan,202681.47,8.63,36,2019-02-17,Defaulted
4779,53552,117,Personal Loan,181620.69,13.57,24,2020-10-10,Active
4780,30814,51,Home Loan,175472.39,15.41,60,2022-04-16,Closed
4781,54638,27,Gold Loan,500911.59,15.82,120,2021-05-22,Active
4782,33512,122,Business Loan,233764.94,13.61,180,2013-08-09,Active
4783,5685,101,Personal Loan,282164.87,7.34,60,2024-02-17,Closed
4784,8362,140,Personal Loan,937062.83,8.12,12,2017-12-28,Active
4785,29500,97,Auto Loan,1243222.09,9.95,36,2013-09-26,Active
4786,39321,19,Personal Loan,365826.6,15.38,120,2018-08-16,Active
4787,48568,35,Gold Loan,464872.11,16.48,12,2017-09-01,Active
4788,29544,49,Auto Loan,98027.05,8.09,12,2021-08-20,Active
4789,24972,135,Gold Loan,815116.55,13.43,84,2021-01-28,Active
4790,40732,16,Home Loan,265847.24,7.11,180,2017-02-17,Active
4791,30533,45,Personal Loan,456165.92,15.38,36,2021-09-28,Closed
4792,4835,95,Home Loan,541475.04,10.86,12,2016-10-21,Defaulted
4793,598,26,Auto Loan,1370021.72,7.34,240,2024-12-09,Active
4794,37520,4,Auto Loan,714112.96,7.63,84,2013-12-28,Active
4795,20757,9,Auto Loan,515808.67,10.0,120,2021-01-07,Active
4796,15488,100,Education Loan,80819.69,8.38,84,2013-12-28,Active
4797,47823,130,Personal Loan,73380.16,9.67,24,2020-03-30,Closed
4798,28435,65,Gold Loan,368582.93,10.46,240,2012-01-31,Active
4799,27679,13,Personal Loan,24378.7,9.23,36,2016-08-03,Active
4800,43471,68,Business Loan,110131.71,9.81,24,2013-12-03,Closed
4801,53474,77,Auto Loan,483056.46,9.78,120,2021-04-16,Active
4802,43700,134,Auto Loan,410727.09,14.54,84,2016-08-12,Closed
4803,55523,23,Business Loan,61818.33,7.94,180,2021-12-21,Active
4804,7086,140,Auto Loan,58873.77,11.24,180,2018-07-11,Active
4805,24098,85,Gold Loan,645957.28,13.57,24,2015-06-08,Active
4806,18568,64,Personal Loan,46024.67,15.41,240,2017-03-26,Active
4807,31115,148,Auto Loan,105666.56,11.27,180,2024-01-24,Closed
4808,43244,109,Home Loan,79141.01,9.71,240,2011-08-20,Active
4809,45753,68,Education Loan,565188.22,8.27,36,2024-10-26,Closed
4810,24078,76,Gold Loan,246131.43,11.26,180,2023-11-26,Defaulted
4811,15158,135,Business Loan,104034.27,15.17,60,2021-05-10,Closed
4812,45240,115,Personal Loan,1100877.94,16.34,84,2022-05-04,Active
4813,59557,124,Auto Loan,177704.32,7.04,60,2013-11-08,Active
4814,491,96,Personal Loan,216319.3,12.42,24,2015-03-30,Closed
4815,24434,57,Personal Loan,585093.62,6.65,84,2023-11-01,Closed
4816,55712,66,Auto Loan,486181.88,9.43,84,2024-01-19,Active
4817,38550,96,Education Loan,1163942.18,12.62,24,2021-01-06,Closed
4818,24108,3,Gold Loan,224334.12,15.76,84,2011-02-10,Active
4819,21134,131,Business Loan,280744.66,8.05,240,2025-01-04,Active
4820,17401,129,Home Loan,193818.02,11.83,60,2015-11-16,Closed
4821,17393,51,Gold Loan,37894.0,14.47,24,2016-02-24,Active
4822,34068,149,Business Loan,182108.85,14.46,24,2023-08-11,Active
4823,51134,115,Personal Loan,659673.09,8.39,84,2015-08-19,Active
4824,33108,67,Personal Loan,250762.34,11.03,36,2018-12-26,Active
4825,9134,74,Personal Loan,339296.56,12.86,12,2022-03-22,Closed
4826,13298,13,Home Loan,140594.46,11.05,240,2014-01-30,Active
4827,14243,136,Home Loan,133902.99,12.51,180,2019-10-12,Active
4828,56938,27,Auto Loan,1019721.96,8.16,180,2016-02-18,Active
4829,41637,94,Personal Loan,764671.65,16.22,60,2012-11-12,Active
4830,1825,83,Education Loan,816599.58,6.73,60,2021-07-09,Defaulted
4831,41464,142,Education Loan,662228.92,6.89,24,2025-03-18,Defaulted
4832,55277,115,Education Loan,45839.73,14.73,60,2012-07-15,Defaulted
4833,33497,81,Education Loan,850936.91,7.93,24,2019-10-09,Active
4834,53073,50,Education Loan,336757.96,12.48,60,2010-08-24,Active
4835,41161,103,Home Loan,574279.85,13.57,36,2016-05-07,Active
4836,55917,83,Home Loan,370917.18,10.43,180,2011-09-07,Active
4837,15343,69,Business Loan,113096.25,6.86,24,2022-07-14,Defaulted
4838,37217,51,Personal Loan,1459391.28,6.95,12,2014-10-19,Active
4839,49379,5,Business Loan,1363452.67,16.36,36,2010-12-21,Active
4840,19915,102,Personal Loan,431448.85,14.68,60,2025-03-14,Active
4841,6503,41,Education Loan,234457.16,13.97,180,2010-07-22,Active
4842,26945,134,Education Loan,20052.37,12.26,24,2015-12-04,Active
4843,54611,145,Home Loan,346602.0,10.03,120,2019-10-21,Active
4844,57207,134,Auto Loan,479413.46,8.97,84,2025-05-15,Active
4845,285,112,Business Loan,215316.06,14.62,24,2018-12-05,Active
4846,55656,94,Gold Loan,816280.06,15.72,84,2021-04-03,Closed
4847,10604,126,Business Loan,51571.69,9.86,24,2015-10-07,Closed
4848,19952,94,Home Loan,89802.25,15.79,84,2011-05-04,Closed
4849,19656,31,Personal Loan,131959.76,15.47,84,2023-07-22,Active
4850,53915,103,Business Loan,263881.25,9.8,24,2019-08-20,Active
4851,42895,91,Home Loan,143040.68,10.08,180,2014-01-13,Active
4852,43870,97,Business Loan,1039496.0,8.38,24,2018-03-10,Active
4853,31311,49,Auto Loan,101287.27,13.4,120,2010-05-09,Active
4854,59717,93,Gold Loan,39264.05,7.51,240,2024-04-10,Active
4855,23069,64,Gold Loan,557812.46,11.04,24,2023-06-24,Active
4856,35831,23,Personal Loan,113476.44,6.54,84,2014-07-02,Closed
4857,22044,77,Business Loan,174820.92,12.07,180,2023-01-29,Active
4858,7128,37,Education Loan,1333811.72,10.54,12,2024-08-10,Defaulted
4859,32477,104,Business Loan,56624.43,14.96,120,2010-04-25,Closed
4860,22519,118,Personal Loan,88822.21,13.57,120,2015-04-08,Closed
4861,26564,148,Gold Loan,808266.05,12.24,120,2024-08-16,Active
4862,58123,2,Gold Loan,847581.88,10.8,240,2022-06-06,Active
4863,53102,24,Education Loan,224851.27,13.05,120,2016-03-28,Closed
4864,23305,56,Gold Loan,383795.16,6.67,240,2012-07-20,Active
4865,909,47,Auto Loan,275132.11,15.25,12,2024-01-10,Active
4866,26027,139,Auto Loan,884858.39,8.31,60,2017-06-03,Written Off
4867,24326,48,Business Loan,51330.54,12.84,84,2012-05-13,Active
4868,30063,16,Gold Loan,282015.14,14.54,12,2012-08-28,Active
4869,20325,75,Home Loan,403935.66,14.77,84,2014-01-20,Active
4870,58255,77,Home Loan,709660.79,12.41,84,2023-04-05,Active
4871,51879,78,Business Loan,650466.99,7.45,120,2022-12-28,Active
4872,31413,102,Business Loan,1496307.17,15.15,180,2019-02-12,Active
4873,12138,2,Personal Loan,387801.45,7.17,24,2012-06-08,Active
4874,10632,102,Education Loan,101179.51,9.24,36,2014-05-26,Active
4875,52977,103,Home Loan,232502.68,14.52,24,2011-02-18,Closed
4876,8848,131,Business Loan,676089.18,14.9,12,2010-05-20,Active
4877,56061,129,Education Loan,81595.25,8.67,240,2016-08-27,Active
4878,46778,33,Gold Loan,455279.1,14.56,36,2021-09-24,Closed
4879,25811,14,Business Loan,1272122.19,8.01,36,2011-11-06,Closed
4880,29893,147,Home Loan,86893.63,16.34,36,2021-04-02,Closed
4881,30960,149,Personal Loan,29233.19,11.18,12,2015-01-05,Active
4882,47482,16,Personal Loan,68984.45,8.66,12,2023-08-13,Closed
4883,15619,35,Education Loan,519163.33,12.63,120,2022-06-26,Active
4884,3662,106,Gold Loan,122651.48,15.17,120,2014-07-14,Active
4885,15496,133,Auto Loan,288119.19,12.69,120,2013-07-29,Defaulted
4886,31028,71,Education Loan,147674.56,6.87,24,2012-08-11,Active
4887,29808,103,Personal Loan,1423810.45,15.44,36,2024-11-28,Active
4888,25797,12,Home Loan,2401543.52,14.51,240,2015-09-01,Defaulted
4889,18247,139,Personal Loan,94825.95,8.01,240,2012-03-18,Active
4890,58119,44,Home Loan,279039.95,14.63,12,2024-06-02,Closed
4891,56062,23,Education Loan,224872.19,15.83,240,2023-12-27,Defaulted
4892,31318,147,Business Loan,888434.82,13.25,12,2013-11-18,Closed
4893,42054,37,Gold Loan,471805.06,7.87,60,2019-06-21,Closed
4894,4608,75,Education Loan,1664699.76,6.51,24,2019-09-05,Closed
4895,59156,68,Personal Loan,39878.9,14.68,180,2012-04-07,Active
4896,14476,65,Education Loan,714965.5,6.8,12,2024-11-29,Active
4897,7094,83,Gold Loan,69483.57,10.51,180,2011-10-15,Active
4898,49861,109,Education Loan,225850.24,16.23,180,2010-09-20,Active
4899,28680,71,Business Loan,21056.26,15.74,60,2017-02-05,Active
4900,24203,120,Business Loan,61645.76,9.93,240,2014-07-27,Active
4901,15234,67,Home Loan,203866.09,10.74,240,2024-09-27,Active
4902,24356,123,Auto Loan,642593.97,15.89,240,2020-12-23,Closed
4903,56611,147,Gold Loan,661469.11,13.79,180,2014-12-05,Active
4904,29193,32,Home Loan,433232.51,8.32,36,2023-06-20,Closed
4905,35612,2,Education Loan,378752.2,7.61,240,2015-08-31,Active
4906,59637,5,Business Loan,565897.06,15.6,120,2020-11-29,Active
4907,38995,150,Home Loan,86655.78,10.44,240,2024-12-19,Closed
4908,42859,105,Business Loan,228436.69,14.38,24,2017-09-27,Active
4909,19743,43,Business Loan,78272.28,9.67,12,2020-07-10,Active
4910,48406,35,Gold Loan,1353762.21,12.52,60,2023-02-06,Active
4911,48342,34,Business Loan,404657.55,13.15,180,2021-04-07,Active
4912,8603,67,Home Loan,402798.44,8.64,240,2018-09-19,Closed
4913,18748,133,Business Loan,570519.86,10.37,12,2019-03-05,Active
4914,52214,117,Home Loan,47876.27,9.48,120,2017-04-30,Active
4915,35614,137,Education Loan,289936.5,14.98,24,2013-04-23,Closed
4916,52838,142,Auto Loan,279735.24,11.24,60,2022-05-21,Active
4917,15382,60,Education Loan,50860.08,13.5,12,2018-01-03,Active
4918,27529,138,Business Loan,189567.6,8.26,180,2016-09-05,Active
4919,4773,16,Business Loan,475274.74,6.59,84,2020-06-08,Active
4920,36055,112,Business Loan,1064532.37,10.48,60,2016-02-25,Closed
4921,1088,74,Home Loan,216411.64,9.69,24,2024-07-29,Active
4922,35918,116,Business Loan,136330.79,15.63,60,2016-04-19,Closed
4923,33395,27,Home Loan,931643.72,9.71,60,2023-08-24,Closed
4924,32358,51,Business Loan,262056.3,13.34,180,2016-10-14,Active
4925,50362,145,Gold Loan,187269.14,14.36,24,2015-10-23,Active
4926,10328,147,Personal Loan,542799.77,15.47,60,2013-01-10,Active
4927,31928,142,Gold Loan,494415.93,12.35,60,2010-09-14,Active
4928,52011,130,Home Loan,120734.84,13.73,84,2016-02-05,Active
4929,39082,90,Home Loan,808470.14,9.81,60,2016-07-22,Active
4930,55606,34,Gold Loan,632025.54,7.38,180,2017-10-20,Defaulted
4931,25681,136,Home Loan,430847.87,7.19,180,2017-06-22,Active
4932,18444,123,Education Loan,132521.76,9.1,36,2016-03-20,Active
4933,20013,124,Personal Loan,212880.12,7.02,12,2025-02-01,Active
4934,21896,28,Business Loan,616532.29,14.48,240,2019-02-20,Active
4935,22409,100,Auto Loan,504777.23,13.65,84,2025-05-02,Written Off
4936,59000,56,Gold Loan,225158.59,14.49,84,2014-01-17,Defaulted
4937,16172,114,Gold Loan,133333.52,7.53,24,2021-11-26,Active
4938,144,80,Auto Loan,27947.37,7.78,12,2016-07-29,Active
4939,49094,81,Business Loan,30531.37,7.78,12,2011-05-26,Active
4940,9195,84,Business Loan,110342.82,15.6,84,2022-08-01,Closed
4941,24811,78,Personal Loan,55827.77,9.23,12,2013-02-26,Closed
4942,18922,82,Education Loan,135393.43,16.19,240,2015-07-15,Defaulted
4943,51392,109,Education Loan,368081.13,13.73,240,2019-05-14,Active
4944,23913,56,Home Loan,669554.99,15.73,84,2019-03-09,Active
4945,11099,4,Gold Loan,44824.09,13.4,180,2018-04-05,Closed
4946,46543,119,Business Loan,47846.37,7.31,60,2013-02-19,Active
4947,7869,5,Auto Loan,84754.8,16.23,12,2019-08-25,Active
4948,3623,6,Gold Loan,81542.71,16.16,84,2017-07-18,Closed
4949,58793,146,Personal Loan,138590.41,14.88,24,2013-08-30,Active
4950,39924,41,Home Loan,48512.89,9.26,60,2014-01-19,Active
4951,23419,105,Education Loan,120493.16,16.14,12,2020-06-24,Closed
4952,10976,41,Gold Loan,36190.19,14.09,60,2011-03-01,Active
4953,25766,76,Business Loan,1162896.06,15.37,180,2014-11-12,Closed
4954,1696,20,Education Loan,44803.57,13.23,180,2022-11-11,Closed
4955,31208,11,Home Loan,44985.66,9.62,60,2023-10-04,Active
4956,28710,40,Education Loan,89305.96,13.43,240,2017-09-07,Active
4957,6712,99,Home Loan,291924.69,11.82,36,2022-09-27,Closed
4958,71,144,Home Loan,38438.85,12.8,60,2017-12-06,Closed
4959,29215,13,Gold Loan,236873.61,10.85,240,2025-05-07,Active
4960,28768,55,Business Loan,71828.45,12.84,240,2014-07-23,Active
4961,18860,42,Auto Loan,23272.57,9.47,12,2023-02-24,Active
4962,5926,77,Business Loan,854718.82,6.78,180,2020-05-24,Defaulted
4963,15819,50,Auto Loan,238697.25,11.39,36,2013-09-14,Active
4964,41721,39,Gold Loan,713144.89,7.83,180,2016-02-12,Active
4965,35105,21,Home Loan,74648.54,12.26,12,2015-06-05,Active
4966,51294,12,Education Loan,24196.73,13.89,180,2023-02-06,Closed
4967,25384,53,Home Loan,196982.45,6.51,24,2014-05-31,Closed
4968,10173,130,Business Loan,400078.64,6.74,84,2013-01-05,Active
4969,6978,90,Business Loan,282385.34,8.6,12,2015-10-15,Active
4970,23187,147,Auto Loan,873842.51,9.79,180,2014-08-23,Active
4971,3438,118,Auto Loan,395485.75,12.57,120,2010-02-04,Active
4972,57706,74,Education Loan,371147.99,14.05,240,2018-03-12,Active
4973,31758,44,Gold Loan,26480.99,8.22,84,2019-11-22,Closed
4974,44840,83,Home Loan,99335.84,10.39,120,2016-10-14,Defaulted
4975,13801,67,Home Loan,218955.08,8.19,24,2019-04-11,Defaulted
4976,2320,11,Education Loan,229819.28,15.45,84,2012-03-07,Active
4977,11406,117,Home Loan,375064.39,12.23,240,2014-05-10,Active
4978,45575,58,Business Loan,92760.44,13.64,60,2018-10-07,Active
4979,11090,13,Education Loan,163023.1,6.61,120,2025-03-14,Closed
4980,22863,88,Auto Loan,97107.93,11.09,120,2018-06-18,Active
4981,48405,40,Home Loan,113699.96,6.76,84,2017-01-01,Active
4982,43161,85,Gold Loan,1101122.15,13.23,24,2021-02-07,Closed
4983,9768,59,Home Loan,419707.16,12.44,12,2015-07-22,Active
4984,23435,50,Education Loan,23750.31,12.82,120,2019-11-18,Closed
4985,5252,20,Personal Loan,566124.6,8.02,24,2023-03-28,Active
4986,49981,47,Education Loan,271241.43,9.18,12,2017-10-18,Active
4987,38866,125,Auto Loan,874622.92,12.53,120,2014-10-14,Active
4988,380,31,Auto Loan,62147.04,9.56,84,2015-12-30,Active
4989,30613,106,Personal Loan,443101.18,7.79,120,2017-11-20,Closed
4990,34948,143,Business Loan,154464.87,9.82,240,2018-03-18,Closed
4991,19654,132,Gold Loan,83555.13,14.71,24,2018-07-24,Defaulted
4992,42478,92,Personal Loan,933219.97,16.05,24,2021-02-17,Active
4993,27998,11,Personal Loan,805247.69,13.96,120,2019-03-22,Active
4994,17832,145,Home Loan,1073662.11,7.22,120,2013-04-30,Closed
4995,43485,54,Auto Loan,340040.35,7.7,36,2019-08-01,Defaulted
4996,44779,23,Auto Loan,103133.78,7.88,120,2018-05-25,Closed
4997,43887,3,Education Loan,360384.62,14.61,12,2018-08-13,Active
4998,35549,6,Personal Loan,912650.23,14.87,60,2022-02-12,Written Off
4999,28954,140,Home Loan,422263.18,10.39,120,2014-03-05,Active
5000,34031,34,Business Loan,61338.85,7.29,24,2024-08-28,Closed
5001,22827,38,Business Loan,166725.95,13.57,60,2020-01-25,Active
5002,30347,100,Auto Loan,278809.09,10.04,240,2012-03-01,Active
5003,39183,130,Home Loan,332576.3,7.53,180,2020-12-19,Active
