card_id,customer_id,account_id,card_type,issue_date,expiry_date,credit_limit,status
18332,15849,59719,Credit - Classic,2017-04-23,2022-04-22,50000,Active
18333,47516,52525,Debit,2019-01-13,2024-01-12,0,Expired
18334,1661,73646,Credit - Classic,2018-09-04,2023-09-03,0,Active
18335,26562,87311,Debit,2018-11-14,2023-11-13,0,Active
18336,8963,15044,Debit,2015-11-07,2020-11-05,0,Active
18337,6132,58915,Debit,2018-02-02,2023-02-01,50000,Active
18338,28242,34232,Credit - Classic,2023-02-16,2028-02-15,0,Active
18339,42870,58550,Debit,2022-08-14,2027-08-13,0,Active
18340,9619,60316,Credit - Classic,2017-02-20,2022-02-19,100000,Active
18341,57562,70656,Debit,2019-03-11,2024-03-09,0,Active
18342,14113,1567,Credit - Classic,2023-05-05,2028-05-03,50000,Blocked
18343,8672,56709,Debit,2021-03-25,2026-03-24,0,Active
18344,44650,93491,Debit,2018-07-18,2023-07-17,0,Active
18345,49392,91277,Credit - Platinum,2023-11-27,2028-11-25,0,Active
18346,34901,1712,Debit,2017-03-20,2022-03-19,0,Active
18347,48331,82477,Credit - Classic,2021-07-12,2026-07-11,0,Active
18348,34255,721,Debit,2018-05-11,2023-05-10,100000,Active
18349,14242,69936,Credit - Classic,2015-04-26,2020-04-24,500000,Expired
18350,21545,91506,Credit - Classic,2021-11-20,2026-11-19,0,Active
18351,56252,85934,Credit - Classic,2018-12-19,2023-12-18,0,Active
18352,12489,19906,Debit,2017-10-08,2022-10-07,0,Active
18353,14201,84898,Debit,2020-10-24,2025-10-23,0,Active
18354,30419,34461,Debit,2018-03-27,2023-03-26,0,Active
18355,31417,91456,Debit,2023-04-19,2028-04-17,50000,Active
18356,23933,43279,Credit - Classic,2023-05-03,2028-05-01,500000,Expired
18357,8913,42482,Credit - Classic,2021-05-31,2026-05-30,200000,Active
18358,8063,59625,Debit,2017-09-11,2022-09-10,0,Active
18359,14717,55736,Debit,2020-03-02,2025-03-01,25000,Blocked
18360,12869,8558,Debit,2018-03-11,2023-03-10,0,Active
18361,28986,30342,Debit,2024-12-18,2029-12-17,100000,Active
18362,14502,81110,Credit - Classic,2024-05-23,2029-05-22,0,Expired
18363,27672,26440,Credit - Classic,2018-06-05,2023-06-04,200000,Active
18364,18793,44491,Debit,2018-08-12,2023-08-11,0,Active
18365,20516,21844,Credit - Classic,2022-06-03,2027-06-02,25000,Expired
18366,43573,31563,Debit,2025-01-15,2030-01-14,50000,Active
18367,57315,76413,Credit - Classic,2022-02-12,2027-02-11,50000,Active
18368,28221,74025,Credit - Gold,2018-06-06,2023-06-05,0,Blocked
18369,22167,67049,Credit - Classic,2016-08-07,2021-08-06,50000,Active
18370,52738,31972,Debit,2023-09-01,2028-08-30,50000,Active
18371,47863,86409,Debit,2019-03-01,2024-02-28,0,Active
18372,3691,25313,Debit,2020-07-10,2025-07-09,0,Active
18373,6145,26336,Debit,2020-07-15,2025-07-14,25000,Active
18374,44721,22437,Debit,2022-12-27,2027-12-26,0,Active
18375,16170,32215,Debit,2021-08-07,2026-08-06,25000,Active
18376,16579,29433,Debit,2023-09-30,2028-09-28,25000,Active
18377,47323,63750,Debit,2019-04-27,2024-04-25,0,Active
18378,52917,71587,Debit,2022-05-23,2027-05-22,0,Active
18379,24542,77902,Debit,2020-05-24,2025-05-23,100000,Active
18380,46251,81003,Debit,2021-08-07,2026-08-06,0,Active
18381,31325,16295,Debit,2023-10-11,2028-10-09,0,Blocked
18382,39615,76835,Credit - Classic,2018-04-17,2023-04-16,0,Active
18383,43920,53030,Debit,2017-07-30,2022-07-29,50000,Active
18384,51431,82292,Credit - Classic,2018-09-05,2023-09-04,100000,Active
18385,26152,11159,Debit,2017-02-11,2022-02-10,50000,Active
18386,47901,13916,Debit,2017-05-07,2022-05-06,0,Expired
18387,16157,42142,Credit - Classic,2020-04-04,2025-04-03,0,Active
18388,29725,62528,Debit,2024-04-10,2029-04-09,0,Active
18389,49875,561,Debit,2023-02-25,2028-02-24,25000,Active
18390,42054,91598,Credit - Platinum,2024-06-14,2029-06-13,50000,Active
18391,43978,49586,Credit - Classic,2022-07-25,2027-07-24,500000,Active
18392,32956,11974,Credit - Gold,2023-01-13,2028-01-12,500000,Active
18393,3082,27567,Credit - Platinum,2025-05-26,2030-05-25,0,Active
18394,32804,68384,Credit - Gold,2015-09-22,2020-09-20,0,Expired
18395,29247,65457,Credit - Classic,2024-04-02,2029-04-01,0,Active
18396,21531,62917,Debit,2019-10-02,2024-09-30,200000,Active
18397,52780,66871,Debit,2015-04-30,2020-04-28,0,Active
18398,29871,32308,Debit,2021-01-12,2026-01-11,0,Active
18399,56493,23581,Debit,2022-08-25,2027-08-24,0,Active
18400,41578,56828,Credit - Gold,2024-03-22,2029-03-21,0,Active
18401,35719,4608,Credit - Platinum,2024-06-12,2029-06-11,0,Active
18402,12716,1790,Debit,2018-12-16,2023-12-15,0,Active
18403,22772,59520,Credit - Gold,2016-05-19,2021-05-18,200000,Active
18404,27856,4581,Credit - Gold,2023-01-24,2028-01-23,0,Active
18405,58963,85312,Credit - Gold,2023-09-18,2028-09-16,50000,Active
18406,13692,84801,Credit - Classic,2023-11-15,2028-11-13,0,Active
18407,25805,14499,Credit - Gold,2016-06-08,2021-06-07,25000,Active
18408,43769,93407,Credit - Classic,2017-08-12,2022-08-11,0,Active
18409,4391,17411,Debit,2018-06-17,2023-06-16,25000,Active
18410,19439,25309,Debit,2023-10-29,2028-10-27,0,Active
18411,54083,10517,Credit - Classic,2016-05-18,2021-05-17,0,Active
18412,22342,44866,Credit - Classic,2016-12-25,2021-12-24,0,Blocked
18413,51896,13383,Debit,2021-12-28,2026-12-27,0,Active
18414,49774,70867,Debit,2016-08-25,2021-08-24,25000,Active
18415,21464,93165,Debit,2023-06-12,2028-06-10,0,Active
18416,27583,19197,Debit,2016-07-14,2021-07-13,25000,Active
18417,28138,23729,Debit,2015-10-03,2020-10-01,50000,Active
18418,6410,82697,Debit,2024-01-02,2028-12-31,200000,Active
18419,34122,7273,Debit,2019-06-24,2024-06-22,50000,Active
18420,16221,1586,Debit,2018-05-18,2023-05-17,0,Active
18421,51435,46151,Credit - Classic,2020-09-08,2025-09-07,100000,Active
18422,35006,45752,Credit - Classic,2018-01-09,2023-01-08,100000,Active
18423,59663,27439,Credit - Gold,2020-04-16,2025-04-15,25000,Active
18424,38722,41419,Debit,2019-04-30,2024-04-28,0,Active
18425,456,25035,Credit - Gold,2023-04-10,2028-04-08,100000,Active
18426,41360,85405,Debit,2024-01-13,2029-01-11,100000,Active
18427,18426,89670,Credit - Classic,2019-05-16,2024-05-14,50000,Active
18428,22319,51906,Debit,2023-10-12,2028-10-10,0,Active
18429,39900,58019,Credit - Classic,2023-12-07,2028-12-05,100000,Active
18430,25278,74653,Credit - Classic,2022-10-29,2027-10-28,0,Active
18431,57244,21624,Debit,2020-06-24,2025-06-23,0,Active
18432,23951,21763,Credit - Platinum,2015-01-23,2020-01-22,0,Active
18433,29038,69010,Debit,2015-08-11,2020-08-09,0,Active
18434,3520,39754,Debit,2022-01-30,2027-01-29,25000,Active
18435,49998,977,Credit - Gold,2019-08-05,2024-08-03,50000,Active
18436,2015,5655,Debit,2018-04-09,2023-04-08,50000,Active
18437,31109,79924,Debit,2021-02-26,2026-02-25,0,Active
18438,27046,88306,Debit,2022-03-29,2027-03-28,200000,Active
18439,50532,56673,Credit - Platinum,2022-07-15,2027-07-14,0,Active
18440,28581,39392,Debit,2017-09-01,2022-08-31,100000,Active
18441,38865,88424,Debit,2019-08-05,2024-08-03,0,Blocked
18442,8019,43056,Credit - Classic,2022-11-14,2027-11-13,25000,Active
18443,9053,44676,Credit - Gold,2019-03-19,2024-03-17,0,Active
18444,19340,31159,Debit,2015-11-26,2020-11-24,0,Active
18445,31347,78543,Credit - Gold,2019-01-06,2024-01-05,50000,Active
18446,31532,57547,Credit - Gold,2020-01-08,2025-01-06,0,Active
18447,20339,37954,Credit - Gold,2016-12-13,2021-12-12,0,Active
18448,39236,7188,Debit,2015-07-20,2020-07-18,0,Active
18449,53807,93356,Debit,2019-01-10,2024-01-09,200000,Active
18450,21672,53795,Debit,2023-01-03,2028-01-02,0,Active
18451,15348,69095,Credit - Classic,2024-09-25,2029-09-24,0,Active
18452,9108,9268,Credit - Platinum,2020-01-22,2025-01-20,25000,Active
18453,48364,30543,Credit - Platinum,2016-06-04,2021-06-03,0,Active
18454,28175,38412,Debit,2022-05-08,2027-05-07,0,Active
18455,25588,93220,Debit,2024-10-16,2029-10-15,0,Active
18456,21695,31500,Debit,2023-11-03,2028-11-01,25000,Active
18457,1088,48502,Credit - Classic,2016-07-17,2021-07-16,25000,Active
18458,3483,39103,Credit - Classic,2015-09-12,2020-09-10,0,Blocked
18459,28430,35442,Debit,2022-01-28,2027-01-27,0,Active
18460,59288,47022,Debit,2015-05-14,2020-05-12,100000,Active
18461,57050,26998,Credit - Classic,2015-02-22,2020-02-21,100000,Active
18462,13280,40439,Credit - Gold,2016-06-05,2021-06-04,0,Blocked
18463,43665,54008,Credit - Gold,2020-12-25,2025-12-24,0,Active
18464,14312,30320,Credit - Classic,2025-04-16,2030-04-15,0,Active
18465,31239,14485,Debit,2017-03-06,2022-03-05,0,Active
18466,11087,86711,Debit,2015-12-06,2020-12-04,0,Active
18467,7856,40666,Debit,2018-04-22,2023-04-21,25000,Active
18468,6060,25763,Credit - Platinum,2015-10-25,2020-10-23,0,Active
18469,11899,66463,Debit,2016-04-14,2021-04-13,200000,Active
18470,1794,84672,Credit - Gold,2020-12-29,2025-12-28,0,Active
18471,36563,48123,Debit,2018-03-28,2023-03-27,100000,Active
18472,57394,33083,Debit,2021-04-01,2026-03-31,50000,Active
18473,25239,37343,Credit - Classic,2022-03-02,2027-03-01,0,Active
18474,46756,32634,Debit,2022-06-08,2027-06-07,50000,Active
18475,50613,66808,Credit - Classic,2015-09-25,2020-09-23,200000,Active
18476,31736,83788,Credit - Classic,2020-03-17,2025-03-16,25000,Active
18477,22745,80646,Debit,2018-12-08,2023-12-07,0,Active
18478,56169,69925,Debit,2018-11-30,2023-11-29,50000,Active
18479,25505,86775,Debit,2021-06-04,2026-06-03,25000,Active
18480,30905,40995,Credit - Platinum,2024-03-17,2029-03-16,100000,Active
18481,3128,18771,Credit - Classic,2019-03-08,2024-03-06,0,Active
18482,16519,44062,Debit,2020-11-30,2025-11-29,500000,Active
18483,43605,68849,Debit,2022-04-01,2027-03-31,25000,Active
18484,51115,35746,Debit,2015-11-16,2020-11-14,0,Blocked
18485,38941,73051,Debit,2017-02-15,2022-02-14,0,Active
18486,27976,13502,Credit - Platinum,2020-12-22,2025-12-21,0,Active
18487,16937,36952,Credit - Classic,2018-06-21,2023-06-20,50000,Active
18488,54851,49573,Credit - Classic,2023-09-11,2028-09-09,50000,Active
18489,49032,70623,Debit,2024-06-26,2029-06-25,25000,Active
18490,45374,43732,Credit - Classic,2022-06-18,2027-06-17,0,Active
18491,34086,56387,Debit,2023-04-17,2028-04-15,0,Active
18492,29484,9098,Credit - Classic,2023-09-28,2028-09-26,25000,Active
18493,45775,94525,Debit,2015-06-13,2020-06-11,0,Active
18494,57344,49034,Debit,2020-09-24,2025-09-23,100000,Active
18495,343,74463,Credit - Classic,2019-01-09,2024-01-08,0,Active
18496,12063,60349,Credit - Platinum,2022-05-25,2027-05-24,0,Active
18497,6699,77616,Debit,2023-09-30,2028-09-28,100000,Active
18498,14067,15830,Debit,2024-01-15,2029-01-13,0,Active
18499,4123,66756,Debit,2019-10-10,2024-10-08,25000,Active
18500,25310,87680,Debit,2015-05-18,2020-05-16,50000,Active
18501,13697,215,Credit - Gold,2023-06-11,2028-06-09,0,Active
18502,38997,10385,Debit,2021-04-27,2026-04-26,25000,Active
18503,8050,60549,Debit,2024-03-01,2029-02-28,0,Active
18504,43190,54166,Credit - Gold,2017-05-26,2022-05-25,0,Blocked
18505,5839,83274,Credit - Gold,2020-01-24,2025-01-22,50000,Active
18506,44116,28790,Debit,2024-12-27,2029-12-26,0,Active
18507,48919,37412,Debit,2019-04-18,2024-04-16,500000,Active
18508,586,38116,Debit,2024-07-25,2029-07-24,50000,Active
18509,25273,35610,Debit,2025-03-02,2030-03-01,0,Active
18510,10790,45635,Debit,2023-11-18,2028-11-16,0,Active
18511,24656,34876,Credit - Classic,2020-11-03,2025-11-02,0,Active
18512,45978,54900,Debit,2020-09-14,2025-09-13,200000,Active
18513,4215,13754,Credit - Gold,2018-09-09,2023-09-08,0,Active
18514,16452,10049,Debit,2021-12-12,2026-12-11,0,Active
18515,14795,33217,Debit,2021-03-15,2026-03-14,50000,Active
18516,20650,667,Debit,2025-03-09,2030-03-08,500000,Active
18517,25021,25464,Debit,2016-04-18,2021-04-17,0,Active
18518,46163,18138,Credit - Gold,2023-07-25,2028-07-23,0,Active
18519,33751,13010,Credit - Classic,2020-01-02,2024-12-31,0,Active
18520,2009,4750,Debit,2015-12-16,2020-12-14,0,Active
18521,16803,73558,Debit,2016-06-04,2021-06-03,0,Active
18522,45913,19558,Debit,2021-05-26,2026-05-25,0,Active
18523,8768,43643,Credit - Classic,2019-07-13,2024-07-11,0,Active
18524,49679,68091,Debit,2023-02-13,2028-02-12,0,Active
18525,6524,82353,Debit,2023-10-29,2028-10-27,25000,Active
18526,51181,79110,Credit - Classic,2022-03-02,2027-03-01,200000,Active
18527,25186,15954,Debit,2018-01-30,2023-01-29,0,Active
18528,25605,39567,Credit - Classic,2018-06-17,2023-06-16,50000,Active
18529,7945,59933,Debit,2024-06-25,2029-06-24,0,Active
18530,54040,71302,Credit - Classic,2015-12-05,2020-12-03,0,Active
18531,24640,6091,Credit - Classic,2020-03-24,2025-03-23,0,Active
18532,33175,68856,Debit,2020-12-13,2025-12-12,0,Blocked
18533,34265,78356,Credit - Classic,2024-07-02,2029-07-01,25000,Active
18534,10064,9334,Debit,2022-07-18,2027-07-17,0,Active
18535,34303,75602,Debit,2025-02-03,2030-02-02,100000,Active
18536,15691,12798,Credit - Gold,2023-12-31,2028-12-29,50000,Active
18537,43460,85393,Debit,2022-04-09,2027-04-08,0,Active
18538,49483,88867,Credit - Classic,2023-06-07,2028-06-05,0,Active
18539,23081,20403,Credit - Gold,2015-05-14,2020-05-12,50000,Active
18540,13728,38263,Credit - Gold,2021-02-23,2026-02-22,0,Active
18541,13751,19754,Debit,2016-06-15,2021-06-14,50000,Active
18542,35272,2968,Credit - Classic,2023-02-09,2028-02-08,50000,Active
18543,12775,56266,Debit,2021-04-29,2026-04-28,0,Active
18544,48054,56159,Debit,2019-11-21,2024-11-19,25000,Blocked
18545,34094,17659,Debit,2021-01-29,2026-01-28,200000,Blocked
18546,25373,79844,Credit - Classic,2022-08-08,2027-08-07,50000,Expired
18547,926,8507,Credit - Classic,2019-04-21,2024-04-19,25000,Active
18548,54979,12731,Credit - Platinum,2024-07-03,2029-07-02,0,Active
18549,18516,10251,Debit,2019-04-15,2024-04-13,25000,Active
18550,474,44315,Debit,2019-03-01,2024-02-28,0,Active
18551,24974,40515,Credit - Classic,2024-05-28,2029-05-27,0,Active
18552,25785,3623,Credit - Gold,2018-03-08,2023-03-07,0,Active
18553,57798,85955,Credit - Classic,2020-04-03,2025-04-02,0,Active
18554,35048,22283,Debit,2021-06-15,2026-06-14,50000,Active
18555,21907,60786,Debit,2015-11-02,2020-10-31,0,Active
18556,20191,19501,Credit - Classic,2020-09-05,2025-09-04,50000,Active
18557,44418,72578,Credit - Platinum,2016-01-03,2021-01-01,0,Active
18558,44415,47240,Credit - Gold,2018-06-15,2023-06-14,50000,Active
18559,43028,35077,Debit,2019-11-04,2024-11-02,0,Active
18560,19955,33612,Credit - Classic,2015-10-11,2020-10-09,0,Active
18561,20314,16269,Debit,2021-08-11,2026-08-10,100000,Active
18562,42347,11504,Credit - Platinum,2019-11-05,2024-11-03,0,Active
18563,10178,85522,Credit - Classic,2020-10-21,2025-10-20,0,Active
18564,19941,25461,Credit - Gold,2017-12-03,2022-12-02,25000,Active
18565,12309,27939,Credit - Gold,2018-08-02,2023-08-01,0,Active
18566,48182,21738,Credit - Gold,2021-02-08,2026-02-07,25000,Active
18567,59197,75090,Credit - Gold,2015-05-14,2020-05-12,200000,Active
18568,42238,29407,Credit - Classic,2020-03-18,2025-03-17,25000,Active
18569,14332,51984,Credit - Platinum,2016-08-29,2021-08-28,0,Active
18570,38904,84442,Credit - Gold,2023-08-14,2028-08-12,0,Active
18571,31683,13730,Debit,2018-05-02,2023-05-01,0,Active
18572,42940,51048,Credit - Platinum,2021-07-02,2026-07-01,50000,Active
18573,38845,12444,Credit - Classic,2024-07-09,2029-07-08,50000,Active
18574,55979,47725,Credit - Gold,2019-07-20,2024-07-18,0,Expired
18575,5663,16850,Credit - Gold,2022-04-18,2027-04-17,0,Active
18576,3508,30067,Debit,2022-04-17,2027-04-16,0,Active
18577,24928,80699,Debit,2022-11-20,2027-11-19,25000,Active
18578,50251,57955,Credit - Classic,2017-04-24,2022-04-23,0,Active
18579,30269,45128,Debit,2015-03-19,2020-03-17,0,Active
18580,52055,13849,Debit,2023-10-24,2028-10-22,25000,Active
18581,36794,34230,Debit,2024-11-26,2029-11-25,0,Active
18582,45086,85720,Debit,2021-11-05,2026-11-04,0,Blocked
18583,10679,23193,Debit,2023-08-24,2028-08-22,0,Active
18584,55505,29210,Debit,2019-09-05,2024-09-03,25000,Active
18585,40748,13277,Debit,2022-05-19,2027-05-18,0,Active
18586,3818,22026,Credit - Classic,2018-02-01,2023-01-31,0,Active
18587,39936,44661,Credit - Classic,2018-12-06,2023-12-05,0,Active
18588,53646,4528,Debit,2017-05-22,2022-05-21,25000,Active
18589,36016,1045,Debit,2020-10-25,2025-10-24,0,Active
18590,7454,41154,Debit,2021-06-05,2026-06-04,0,Active
18591,42008,52980,Credit - Gold,2025-04-07,2030-04-06,0,Active
18592,35884,68671,Debit,2019-02-13,2024-02-12,50000,Active
18593,48508,83371,Debit,2015-07-31,2020-07-29,0,Active
18594,56828,74879,Credit - Classic,2025-04-25,2030-04-24,50000,Active
18595,51040,90867,Debit,2021-04-17,2026-04-16,0,Active
18596,47902,93287,Credit - Classic,2023-12-20,2028-12-18,0,Active
18597,23979,10011,Debit,2019-11-16,2024-11-14,0,Active
18598,15582,86158,Debit,2016-09-17,2021-09-16,100000,Active
18599,3525,85454,Debit,2019-12-02,2024-11-30,25000,Active
18600,19291,47503,Debit,2024-03-14,2029-03-13,0,Active
18601,16600,72650,Debit,2020-08-04,2025-08-03,0,Active
18602,45387,66960,Credit - Classic,2016-12-06,2021-12-05,0,Blocked
18603,5723,60517,Credit - Classic,2019-01-12,2024-01-11,0,Active
18604,25884,29896,Credit - Classic,2024-06-04,2029-06-03,0,Active
18605,34986,25948,Debit,2021-05-31,2026-05-30,0,Active
18606,32759,1507,Debit,2015-06-05,2020-06-03,0,Active
18607,54213,87968,Debit,2015-09-07,2020-09-05,0,Active
18608,8827,49283,Debit,2021-12-28,2026-12-27,50000,Active
18609,31641,35884,Credit - Classic,2023-08-11,2028-08-09,0,Expired
18610,15312,65219,Debit,2017-10-08,2022-10-07,0,Active
18611,31879,39168,Debit,2017-03-17,2022-03-16,500000,Active
18612,54064,14146,Debit,2020-09-21,2025-09-20,25000,Active
18613,57918,80937,Debit,2015-08-01,2020-07-30,0,Active
18614,41659,77056,Debit,2020-04-21,2025-04-20,0,Active
18615,19037,5153,Debit,2021-03-27,2026-03-26,0,Active
18616,40330,18229,Debit,2021-08-23,2026-08-22,25000,Blocked
18617,21407,4343,Credit - Classic,2021-11-14,2026-11-13,0,Active
18618,7672,61364,Debit,2017-08-12,2022-08-11,0,Active
18619,37285,88813,Debit,2017-11-08,2022-11-07,0,Active
18620,44654,85989,Debit,2023-04-20,2028-04-18,0,Active
18621,53180,46352,Debit,2015-04-28,2020-04-26,100000,Active
18622,44002,63978,Debit,2022-05-19,2027-05-18,50000,Active
18623,22627,61961,Debit,2016-09-23,2021-09-22,0,Active
18624,19883,54868,Credit - Classic,2021-11-25,2026-11-24,0,Blocked
18625,11484,5089,Credit - Classic,2021-09-17,2026-09-16,0,Active
18626,25655,94006,Debit,2015-11-02,2020-10-31,0,Active
18627,41565,63586,Credit - Classic,2023-08-17,2028-08-15,0,Active
18628,47349,94623,Debit,2017-06-12,2022-06-11,0,Active
18629,59569,17203,Credit - Gold,2019-01-27,2024-01-26,0,Active
18630,23954,37738,Debit,2015-06-19,2020-06-17,0,Active
18631,45367,4998,Credit - Classic,2020-07-29,2025-07-28,50000,Active
18632,56339,78474,Credit - Classic,2022-02-03,2027-02-02,25000,Active
18633,31488,31313,Debit,2023-11-12,2028-11-10,25000,Active
18634,52407,41702,Credit - Gold,2022-05-05,2027-05-04,0,Active
18635,36645,30134,Credit - Gold,2015-03-07,2020-03-05,0,Active
18636,6079,61692,Credit - Classic,2024-05-08,2029-05-07,100000,Active
18637,51375,28551,Credit - Classic,2024-12-22,2029-12-21,100000,Blocked
18638,8293,11951,Debit,2016-03-17,2021-03-16,0,Expired
18639,51401,29151,Debit,2024-02-22,2029-02-20,0,Active
18640,25463,77430,Credit - Platinum,2016-05-16,2021-05-15,0,Active
18641,5426,30345,Debit,2018-07-26,2023-07-25,50000,Active
18642,19536,20671,Credit - Platinum,2022-01-22,2027-01-21,0,Active
18643,50449,24217,Credit - Classic,2016-12-04,2021-12-03,100000,Active
18644,5796,42067,Debit,2020-05-24,2025-05-23,0,Active
18645,30114,33722,Credit - Classic,2020-07-07,2025-07-06,0,Active
18646,26959,38896,Credit - Classic,2021-02-04,2026-02-03,25000,Expired
18647,39880,27344,Debit,2025-04-15,2030-04-14,0,Active
18648,4991,74645,Debit,2015-11-02,2020-10-31,25000,Active
18649,2960,20298,Credit - Classic,2017-12-30,2022-12-29,0,Active
18650,41347,45444,Debit,2017-03-10,2022-03-09,0,Active
18651,57715,70802,Debit,2020-06-12,2025-06-11,0,Active
18652,44133,77779,Credit - Classic,2017-09-23,2022-09-22,0,Active
18653,11747,81559,Debit,2024-03-14,2029-03-13,25000,Active
18654,17663,65741,Credit - Platinum,2020-02-28,2025-02-26,25000,Active
18655,25591,64228,Credit - Classic,2023-02-19,2028-02-18,0,Active
18656,14796,80188,Debit,2019-06-30,2024-06-28,0,Active
18657,18407,2129,Debit,2021-03-06,2026-03-05,0,Active
18658,52027,11604,Debit,2018-10-23,2023-10-22,0,Expired
18659,54519,30940,Debit,2025-01-02,2030-01-01,25000,Active
18660,27043,24897,Credit - Classic,2023-09-09,2028-09-07,0,Active
18661,22001,8336,Debit,2018-06-25,2023-06-24,0,Blocked
