ticket_id,customer_id,issue_type,date_opened,date_resolved,status,satisfaction_score
2613,13600,Interest Query,2022-07-07,2022-07-24,Escalated,1
2614,30098,Loan Query,2021-02-16,2021-02-24,Resolved,1
2615,57795,Card Blocked,2025-02-28,2025-03-08,Resolved,2
2616,46352,Wrong Debit,2020-08-25,2020-08-28,Resolved,2
2617,14584,Cheque Bounce,2026-06-12,2026-06-24,Resolved,4
2618,27852,Net Banking Issue,2019-03-29,2019-04-03,Resolved,5
2619,21826,Fraud Report,2024-09-17,2024-09-30,Resolved,1
2620,5382,Fraud Report,2021-12-16,2021-12-31,Escalated,4
2621,43264,Net Banking Issue,2023-06-12,2023-06-18,Resolved,3
2622,5882,Loan Query,2024-05-16,2024-06-01,Open,1
2623,53032,Loan Query,2026-01-07,2026-01-08,Resolved,4
2624,15947,Interest Query,2024-03-01,2024-03-03,Open,5
2625,12994,Cheque Bounce,2019-01-01,2019-01-14,Resolved,2
2626,39244,KYC Update,2024-09-11,2024-09-19,Resolved,2
2627,13099,Interest Query,2019-11-02,2019-11-20,Resolved,3
2628,5430,Interest Query,2023-07-11,2023-07-22,Resolved,5
2629,15331,Account Statement,2021-08-25,2021-09-06,Resolved,5
2630,42278,Account Statement,2022-09-09,2022-09-24,Escalated,1
2631,34817,Fraud Report,2022-11-27,2022-12-03,Resolved,3
2632,37880,Fraud Report,2022-05-02,2022-05-16,Resolved,4
2633,54930,Interest Query,2026-02-07,2026-02-10,Resolved,2
2634,2867,Wrong Debit,2025-10-22,2025-11-07,Resolved,2
2635,33186,Net Banking Issue,2025-06-17,2025-06-30,Resolved,1
2636,10084,Account Statement,2019-02-07,2019-02-20,Resolved,4
2637,39037,Net Banking Issue,2024-08-01,2024-08-19,Escalated,4
2638,50250,Cheque Bounce,2023-10-19,2023-10-19,Open,5
2639,26785,Cheque Bounce,2022-01-24,2022-02-12,Resolved,1
2640,31598,Net Banking Issue,2021-09-17,2021-09-30,Resolved,4
2641,5031,Cheque Bounce,2019-01-18,2019-02-05,Resolved,2
2642,43280,Loan Query,2020-08-16,2020-08-19,Resolved,3
2643,50672,Loan Query,2020-03-13,2020-03-26,Resolved,1
2644,31550,Account Statement,2026-03-08,2026-03-10,Resolved,2
2645,18785,Fraud Report,2019-11-20,2019-12-04,Resolved,2
2646,46918,Account Statement,2024-09-20,2024-09-21,Resolved,2
2647,29201,Fraud Report,2024-03-18,2024-04-06,Escalated,2
2648,454,KYC Update,2020-11-18,2020-11-20,Resolved,2
2649,34879,Fraud Report,2021-04-19,2021-05-02,Resolved,4
2650,18279,Account Statement,2023-12-30,2024-01-09,Resolved,1
2651,17744,Cheque Bounce,2019-05-04,2019-05-06,Resolved,2
2652,3735,Account Statement,2021-09-20,2021-10-03,Open,5
2653,59711,Account Statement,2020-11-18,2020-11-30,Resolved,1
2654,51566,Interest Query,2025-09-07,2025-09-20,Resolved,4
2655,2354,KYC Update,2023-12-13,2023-12-19,Resolved,5
2656,32414,Interest Query,2024-10-03,2024-10-19,Resolved,3
2657,43764,Loan Query,2023-11-15,2023-11-26,Resolved,3
2658,7023,Cheque Bounce,2019-10-27,2019-11-04,Resolved,4
2659,55247,Card Blocked,2024-06-13,2024-06-17,Resolved,5
2660,13169,Interest Query,2021-12-26,2022-01-11,Escalated,2
2661,43192,KYC Update,2024-04-10,2024-04-10,Resolved,2
2662,53199,Account Statement,2020-05-30,2020-06-07,Resolved,4
2663,11792,Card Blocked,2023-11-06,2023-11-06,Open,5
2664,48062,Net Banking Issue,2025-06-06,2025-06-18,Open,4
2665,58699,Loan Query,2024-11-12,2024-11-25,Resolved,2
2666,17824,Loan Query,2024-01-05,2024-01-07,Resolved,2
2667,24735,Card Blocked,2024-07-14,2024-07-27,Resolved,1
2668,13612,Card Blocked,2023-03-19,2023-04-06,Resolved,5
2669,59088,Account Statement,2020-05-06,2020-05-17,Resolved,2
2670,21266,KYC Update,2022-03-21,2022-04-08,Resolved,1
2671,51478,Card Blocked,2023-07-08,2023-07-14,Resolved,3
2672,14201,Card Blocked,2023-01-23,2023-01-23,Resolved,3
2673,14032,Cheque Bounce,2021-07-20,2021-07-27,Resolved,5
2674,6009,App Login Issue,2021-02-17,2021-03-08,Resolved,1
2675,31039,App Login Issue,2020-10-16,2020-10-21,Resolved,3
2676,5377,Account Statement,2024-10-04,2024-10-21,Resolved,3
2677,4230,Interest Query,2025-02-21,2025-02-25,Open,1
2678,57548,Loan Query,2025-07-16,2025-07-26,Resolved,5
2679,16574,KYC Update,2024-03-05,2024-03-15,Resolved,5
2680,26479,Wrong Debit,2021-10-17,2021-10-26,Resolved,2
2681,59191,App Login Issue,2025-06-02,2025-06-20,Escalated,5
2682,58401,Fraud Report,2023-07-06,2023-07-18,Resolved,2
2683,199,App Login Issue,2022-02-09,2022-02-14,Resolved,4
2684,7178,Cheque Bounce,2023-10-10,2023-10-28,Resolved,5
2685,32593,Interest Query,2026-03-20,2026-03-24,Resolved,3
2686,6949,Fraud Report,2025-09-22,2025-10-04,Resolved,4
2687,48074,Cheque Bounce,2023-04-15,2023-04-29,Resolved,2
2688,9556,Cheque Bounce,2022-04-05,2022-04-14,Escalated,4
2689,53228,Wrong Debit,2025-09-08,2025-09-10,Resolved,4
2690,20883,Account Statement,2022-05-04,2022-05-20,Resolved,1
2691,20290,Net Banking Issue,2021-02-27,2021-03-14,Resolved,3
2692,37002,Account Statement,2023-02-22,2023-03-07,Resolved,3
2693,31278,Interest Query,2020-11-03,2020-11-06,Open,1
2694,38131,Net Banking Issue,2025-08-14,2025-08-29,Resolved,3
2695,50788,Wrong Debit,2023-09-06,2023-09-22,Open,4
2696,21939,Fraud Report,2019-03-24,2019-03-24,Escalated,2
2697,10436,KYC Update,2020-07-14,2020-07-29,Open,5
2698,1305,Net Banking Issue,2026-02-12,2026-03-01,Open,2
2699,59823,Cheque Bounce,2021-06-07,2021-06-21,Resolved,3
2700,7950,App Login Issue,2021-08-23,2021-08-26,Resolved,3
2701,11015,Account Statement,2020-02-08,2020-02-23,Resolved,1
2702,33796,KYC Update,2023-08-16,2023-09-03,Resolved,3
2703,18046,Fraud Report,2021-03-12,2021-03-13,Resolved,1
2704,14068,Card Blocked,2024-05-17,2024-05-31,Resolved,3
2705,28018,KYC Update,2022-08-31,2022-09-05,Resolved,1
2706,14806,Cheque Bounce,2022-06-19,2022-07-08,Resolved,2
2707,39665,KYC Update,2019-08-18,2019-09-02,Resolved,2
2708,59856,Interest Query,2019-07-18,2019-08-03,Resolved,1
2709,26006,Wrong Debit,2023-03-05,2023-03-13,Escalated,1
2710,38388,Loan Query,2022-12-10,2022-12-18,Resolved,1
2711,30477,Interest Query,2021-12-18,2021-12-22,Resolved,5
2712,59395,Net Banking Issue,2022-07-19,2022-08-04,Resolved,1
2713,32676,KYC Update,2024-06-08,2024-06-19,Escalated,2
2714,4650,App Login Issue,2024-07-11,2024-07-13,Open,3
2715,9305,Cheque Bounce,2024-03-17,2024-04-05,Escalated,4
2716,44939,App Login Issue,2025-01-18,2025-02-01,Resolved,1
2717,36962,Net Banking Issue,2024-11-12,2024-11-16,Resolved,5
2718,10666,App Login Issue,2025-11-30,2025-12-09,Escalated,4
2719,47459,KYC Update,2019-05-27,2019-06-15,Resolved,1
2720,39766,Wrong Debit,2020-08-12,2020-08-20,Resolved,1
2721,289,Account Statement,2021-11-29,2021-12-04,Escalated,1
2722,25725,Fraud Report,2025-02-12,2025-02-22,Open,4
2723,26682,Account Statement,2020-01-04,2020-01-23,Resolved,2
2724,37887,Cheque Bounce,2022-05-29,2022-06-17,Escalated,2
2725,9293,Loan Query,2023-03-30,2023-04-04,Resolved,1
2726,55627,Card Blocked,2022-02-26,2022-03-03,Resolved,1
2727,6665,Card Blocked,2022-09-20,2022-10-06,Resolved,5
2728,2892,Cheque Bounce,2021-06-20,2021-06-23,Resolved,3
2729,50344,Interest Query,2024-10-11,2024-10-17,Resolved,1
2730,12309,Interest Query,2022-03-04,2022-03-10,Resolved,3
2731,56631,Card Blocked,2019-03-20,2019-03-29,Resolved,4
2732,29507,Fraud Report,2022-12-08,2022-12-12,Resolved,3
2733,51114,Fraud Report,2022-03-24,2022-03-25,Resolved,3
2734,42094,Net Banking Issue,2024-05-29,2024-06-04,Open,3
2735,40445,Fraud Report,2022-02-08,2022-02-27,Resolved,2
2736,58043,Account Statement,2020-07-01,2020-07-18,Resolved,1
2737,8473,KYC Update,2022-05-05,2022-05-11,Resolved,1
2738,16434,Card Blocked,2022-05-20,2022-05-25,Resolved,1
2739,2744,KYC Update,2024-05-22,2024-05-30,Resolved,3
2740,16114,KYC Update,2022-12-30,2023-01-05,Resolved,1
2741,45830,App Login Issue,2021-06-30,2021-06-30,Resolved,2
2742,547,Fraud Report,2020-12-11,2020-12-25,Resolved,3
2743,58837,Wrong Debit,2020-04-04,2020-04-12,Resolved,1
2744,41106,Interest Query,2019-03-19,2019-03-21,Open,3
2745,53483,Interest Query,2021-07-09,2021-07-13,Escalated,3
2746,3244,Cheque Bounce,2023-02-09,2023-02-18,Resolved,2
2747,6983,Loan Query,2022-01-30,2022-02-03,Resolved,1
2748,12457,Net Banking Issue,2024-02-09,2024-02-22,Resolved,2
2749,48459,Net Banking Issue,2022-02-19,2022-02-20,Resolved,2
2750,12774,Fraud Report,2025-11-02,2025-11-07,Resolved,2
2751,43012,Cheque Bounce,2024-02-11,2024-02-22,Resolved,3
2752,58104,App Login Issue,2019-11-11,2019-11-23,Resolved,4
2753,48062,Loan Query,2026-03-19,2026-03-23,Resolved,4
2754,11295,KYC Update,2023-08-28,2023-09-03,Escalated,3
2755,38745,KYC Update,2023-08-25,2023-09-11,Resolved,4
2756,7768,Net Banking Issue,2023-03-08,2023-03-22,Resolved,5
2757,49198,Wrong Debit,2024-03-15,2024-03-21,Resolved,5
2758,40034,Fraud Report,2021-05-22,2021-05-30,Resolved,3
2759,32661,Cheque Bounce,2023-06-23,2023-06-27,Resolved,1
2760,14982,Cheque Bounce,2025-09-20,2025-10-04,Resolved,5
2761,1487,App Login Issue,2024-07-10,2024-07-13,Open,3
2762,49574,Cheque Bounce,2025-04-05,2025-04-18,Resolved,3
2763,56483,App Login Issue,2021-02-20,2021-02-27,Resolved,1
2764,6960,Net Banking Issue,2023-05-29,2023-06-06,Resolved,4
2765,49002,Loan Query,2020-08-28,2020-09-09,Resolved,2
2766,1409,KYC Update,2023-08-31,2023-09-08,Escalated,5
2767,39752,Account Statement,2023-06-16,2023-06-22,Resolved,5
2768,45788,Net Banking Issue,2019-01-09,2019-01-23,Resolved,4
2769,46510,KYC Update,2024-07-08,2024-07-08,Resolved,4
2770,54706,Loan Query,2023-10-13,2023-10-18,Resolved,2
2771,48415,Net Banking Issue,2019-01-20,2019-01-30,Resolved,3
2772,16466,Account Statement,2019-09-27,2019-10-16,Resolved,2
2773,44128,Account Statement,2021-03-04,2021-03-06,Escalated,3
2774,43456,Wrong Debit,2026-01-13,2026-01-31,Escalated,1
2775,57447,Account Statement,2023-01-29,2023-01-31,Resolved,5
2776,38119,KYC Update,2022-10-18,2022-10-23,Resolved,3
2777,14174,Account Statement,2019-08-12,2019-08-27,Resolved,4
2778,45516,Cheque Bounce,2020-09-15,2020-10-04,Resolved,5
2779,53925,Fraud Report,2023-04-19,2023-05-01,Escalated,3
2780,51384,Account Statement,2022-05-22,2022-05-23,Resolved,2
2781,40226,Account Statement,2021-06-30,2021-07-19,Escalated,4
2782,17639,Fraud Report,2022-09-14,2022-09-27,Resolved,1
2783,79,Wrong Debit,2024-01-25,2024-02-03,Open,3
2784,52811,Loan Query,2022-03-23,2022-03-25,Open,4
2785,29270,Wrong Debit,2024-08-22,2024-09-09,Escalated,2
2786,9611,Net Banking Issue,2024-10-06,2024-10-19,Resolved,4
2787,24541,Cheque Bounce,2023-01-25,2023-01-27,Resolved,4
2788,6453,Card Blocked,2026-03-30,2026-04-03,Resolved,4
2789,2158,Loan Query,2020-11-13,2020-11-13,Open,3
2790,59373,Cheque Bounce,2019-11-24,2019-11-26,Open,3
2791,23559,Card Blocked,2021-09-17,2021-10-06,Resolved,1
2792,2526,KYC Update,2022-04-03,2022-04-06,Resolved,5
2793,22935,Fraud Report,2023-02-13,2023-02-20,Escalated,5
2794,14077,Account Statement,2024-01-16,2024-02-02,Open,4
2795,56364,Cheque Bounce,2024-12-10,2024-12-15,Open,3
2796,51550,Interest Query,2019-09-21,2019-10-03,Resolved,1
2797,50130,Cheque Bounce,2023-10-14,2023-10-14,Resolved,1
2798,48409,Interest Query,2024-05-05,2024-05-12,Resolved,3
2799,53006,Fraud Report,2023-10-24,2023-10-26,Resolved,1
2800,14496,Wrong Debit,2023-02-02,2023-02-16,Resolved,2
2801,44725,Cheque Bounce,2022-03-10,2022-03-25,Resolved,2
2802,24361,Card Blocked,2021-05-16,2021-05-18,Open,5
2803,18455,Loan Query,2025-11-11,2025-11-13,Resolved,2
2804,43367,Loan Query,2021-07-02,2021-07-14,Resolved,2
2805,48317,App Login Issue,2019-10-09,2019-10-09,Resolved,4
2806,41304,Net Banking Issue,2019-03-19,2019-04-05,Resolved,1
2807,41760,App Login Issue,2024-11-16,2024-11-18,Resolved,5
2808,21274,Card Blocked,2020-09-30,2020-10-05,Resolved,5
2809,16570,Wrong Debit,2019-06-25,2019-07-01,Resolved,5
2810,14607,Loan Query,2023-07-26,2023-07-26,Resolved,3
2811,18643,Cheque Bounce,2024-10-27,2024-10-29,Resolved,1
2812,23330,Wrong Debit,2025-03-20,2025-04-02,Resolved,3
2813,21103,Fraud Report,2024-02-10,2024-02-15,Resolved,3
2814,53767,Interest Query,2023-09-25,2023-10-13,Resolved,5
2815,50209,KYC Update,2025-10-15,2025-11-03,Resolved,4
2816,25033,KYC Update,2019-08-15,2019-08-28,Resolved,5
2817,51054,Fraud Report,2025-08-18,2025-08-29,Resolved,1
2818,12666,Wrong Debit,2020-09-12,2020-09-25,Escalated,1
2819,32164,Interest Query,2021-09-11,2021-09-29,Escalated,1
2820,56053,Fraud Report,2024-06-26,2024-06-29,Escalated,3
2821,59069,Interest Query,2023-06-13,2023-06-22,Resolved,5
2822,12941,App Login Issue,2022-10-12,2022-10-26,Escalated,5
2823,34040,App Login Issue,2021-12-23,2021-12-28,Resolved,4
2824,6805,Loan Query,2024-03-12,2024-03-29,Resolved,3
2825,46164,KYC Update,2023-09-10,2023-09-17,Resolved,1
2826,51201,Fraud Report,2019-05-30,2019-06-08,Resolved,1
2827,29311,Card Blocked,2020-08-26,2020-08-27,Escalated,2
2828,22845,Card Blocked,2020-12-03,2020-12-06,Resolved,4
2829,8142,Net Banking Issue,2025-07-02,2025-07-14,Resolved,2
2830,12220,Interest Query,2026-05-11,2026-05-24,Resolved,1
2831,55641,Wrong Debit,2022-11-13,2022-11-26,Resolved,5
2832,600,Card Blocked,2021-04-13,2021-04-28,Resolved,5
2833,14761,Net Banking Issue,2019-12-27,2020-01-06,Resolved,5
2834,4368,Interest Query,2021-12-10,2021-12-17,Resolved,5
2835,13377,KYC Update,2020-01-22,2020-01-22,Resolved,3
2836,1264,Wrong Debit,2022-11-18,2022-11-21,Open,2
2837,45087,Interest Query,2020-04-13,2020-04-29,Resolved,5
2838,54626,Wrong Debit,2023-02-27,2023-03-15,Resolved,2
2839,43146,Card Blocked,2023-12-21,2023-12-27,Resolved,5
2840,52427,Cheque Bounce,2021-06-18,2021-07-06,Resolved,1
2841,12990,Wrong Debit,2022-11-15,2022-11-17,Resolved,3
2842,4501,Cheque Bounce,2019-02-18,2019-03-04,Resolved,5
2843,22808,App Login Issue,2019-07-17,2019-08-02,Resolved,3
2844,59849,Account Statement,2019-02-27,2019-03-09,Resolved,3
2845,20,Account Statement,2023-05-29,2023-06-07,Open,2
2846,10568,Card Blocked,2025-05-27,2025-06-01,Escalated,1
2847,24135,Account Statement,2023-07-05,2023-07-07,Resolved,1
2848,52516,Fraud Report,2019-06-09,2019-06-12,Resolved,5
2849,15977,Card Blocked,2021-06-16,2021-07-01,Resolved,1
2850,4583,Account Statement,2026-02-16,2026-02-26,Resolved,3
2851,1289,KYC Update,2026-01-08,2026-01-21,Escalated,2
2852,30766,Wrong Debit,2022-06-22,2022-07-03,Resolved,3
2853,56343,Interest Query,2023-05-07,2023-05-24,Resolved,1
2854,58525,Card Blocked,2020-09-05,2020-09-13,Resolved,1
2855,11001,Net Banking Issue,2024-11-23,2024-11-29,Resolved,4
2856,17636,KYC Update,2024-06-20,2024-06-26,Resolved,3
2857,8637,Account Statement,2021-03-14,2021-04-02,Open,5
2858,3133,Wrong Debit,2021-05-29,2021-05-31,Resolved,1
2859,54893,Card Blocked,2023-12-14,2023-12-19,Resolved,2
2860,38748,Loan Query,2022-03-11,2022-03-18,Resolved,1
2861,52248,App Login Issue,2025-11-27,2025-12-15,Open,3
2862,24868,Net Banking Issue,2020-09-28,2020-10-02,Resolved,5
2863,41155,Card Blocked,2026-01-13,2026-01-20,Resolved,5
2864,35803,Cheque Bounce,2019-09-18,2019-09-20,Resolved,2
2865,39129,Card Blocked,2023-10-27,2023-11-13,Resolved,3
2866,33302,Fraud Report,2025-07-29,2025-08-17,Resolved,2
2867,32745,Fraud Report,2025-09-24,2025-10-13,Resolved,1
2868,44903,Fraud Report,2024-02-07,2024-02-08,Resolved,2
2869,47624,Cheque Bounce,2023-03-04,2023-03-17,Resolved,4
2870,21252,App Login Issue,2022-01-03,2022-01-09,Resolved,3
2871,38873,KYC Update,2020-11-04,2020-11-05,Resolved,3
2872,39713,Wrong Debit,2023-03-08,2023-03-13,Resolved,2
2873,32492,Cheque Bounce,2022-01-16,2022-01-26,Escalated,4
2874,55445,Fraud Report,2023-07-02,2023-07-17,Resolved,5
2875,17610,Wrong Debit,2019-12-15,2019-12-24,Resolved,3
2876,36368,Account Statement,2019-05-28,2019-06-07,Resolved,4
2877,8666,Account Statement,2026-03-27,2026-04-01,Resolved,2
2878,1661,KYC Update,2026-05-10,2026-05-14,Resolved,5
2879,54800,App Login Issue,2020-06-15,2020-06-30,Resolved,4
2880,14173,Net Banking Issue,2019-11-20,2019-11-24,Resolved,5
2881,37307,Interest Query,2026-06-04,2026-06-13,Resolved,3
2882,44541,Loan Query,2023-02-07,2023-02-08,Escalated,3
2883,30674,Fraud Report,2019-07-04,2019-07-20,Escalated,3
2884,53691,Loan Query,2020-07-08,2020-07-10,Resolved,4
2885,36700,Wrong Debit,2021-02-19,2021-02-25,Resolved,4
2886,37936,Loan Query,2025-04-01,2025-04-11,Resolved,3
2887,15754,Card Blocked,2025-11-20,2025-12-08,Resolved,2
2888,47810,Loan Query,2022-11-20,2022-12-08,Escalated,3
2889,57405,Account Statement,2019-07-24,2019-08-07,Open,3
2890,45761,Net Banking Issue,2020-07-08,2020-07-10,Resolved,5
2891,55211,Net Banking Issue,2019-08-06,2019-08-08,Resolved,4
2892,19191,Card Blocked,2020-04-22,2020-04-23,Resolved,2
2893,11933,KYC Update,2025-03-17,2025-03-22,Resolved,2
2894,20452,Net Banking Issue,2023-06-15,2023-06-20,Resolved,3
2895,273,Cheque Bounce,2023-03-09,2023-03-25,Resolved,3
2896,17557,Loan Query,2019-09-15,2019-09-24,Resolved,3
2897,32751,Net Banking Issue,2026-03-24,2026-03-26,Resolved,5
2898,489,Fraud Report,2024-01-30,2024-02-09,Resolved,1
2899,20394,Account Statement,2024-07-01,2024-07-18,Resolved,5
2900,26420,Fraud Report,2019-09-15,2019-09-17,Resolved,4
2901,3966,Cheque Bounce,2024-04-04,2024-04-16,Escalated,4
2902,57,App Login Issue,2019-11-27,2019-12-16,Resolved,1
2903,20706,Net Banking Issue,2025-05-22,2025-05-26,Resolved,5
2904,52836,Loan Query,2019-02-04,2019-02-15,Resolved,3
2905,32380,KYC Update,2023-08-21,2023-09-06,Resolved,4
2906,31219,Interest Query,2024-11-15,2024-11-19,Escalated,4
2907,26177,Wrong Debit,2021-06-21,2021-06-22,Resolved,2
2908,49572,Loan Query,2026-04-11,2026-04-21,Resolved,3
2909,10986,Net Banking Issue,2023-06-09,2023-06-12,Resolved,1
2910,12958,Account Statement,2021-06-25,2021-07-14,Escalated,4
2911,24755,Interest Query,2024-01-07,2024-01-13,Resolved,3
2912,43079,Account Statement,2021-02-10,2021-02-24,Resolved,3
2913,57447,Loan Query,2024-01-08,2024-01-27,Resolved,4
2914,47923,Net Banking Issue,2023-11-16,2023-11-25,Resolved,1
2915,39235,App Login Issue,2024-11-18,2024-11-18,Resolved,2
2916,20188,Cheque Bounce,2022-10-07,2022-10-21,Resolved,3
2917,28121,Interest Query,2024-07-20,2024-07-21,Resolved,1
2918,36719,Fraud Report,2020-11-09,2020-11-22,Open,5
2919,20590,Loan Query,2019-05-30,2019-06-06,Resolved,4
2920,48953,Wrong Debit,2023-09-20,2023-10-08,Resolved,2
2921,35187,Card Blocked,2026-05-12,2026-05-28,Resolved,3
2922,4158,Account Statement,2021-08-04,2021-08-19,Resolved,1
2923,19732,Card Blocked,2024-07-25,2024-08-10,Resolved,2
2924,50816,Card Blocked,2023-02-13,2023-02-28,Open,1
2925,5120,App Login Issue,2024-06-30,2024-07-08,Resolved,2
2926,57398,Wrong Debit,2025-11-06,2025-11-23,Open,2
2927,3397,Cheque Bounce,2023-11-18,2023-11-21,Resolved,4
2928,49111,Net Banking Issue,2025-11-02,2025-11-17,Resolved,2
2929,9877,KYC Update,2023-08-17,2023-08-29,Open,4
2930,2503,KYC Update,2024-10-24,2024-11-01,Open,4
2931,58258,Loan Query,2023-09-05,2023-09-13,Open,5
2932,33877,Net Banking Issue,2020-10-24,2020-11-01,Resolved,4
2933,18421,App Login Issue,2025-11-09,2025-11-10,Resolved,5
2934,2794,Card Blocked,2026-01-13,2026-01-26,Resolved,3
2935,12874,KYC Update,2024-02-18,2024-02-28,Resolved,3
2936,56692,Cheque Bounce,2024-12-28,2025-01-05,Resolved,5
2937,19012,Card Blocked,2025-09-30,2025-10-01,Resolved,4
2938,36052,Interest Query,2025-01-04,2025-01-19,Resolved,1
2939,40404,Fraud Report,2020-01-19,2020-01-29,Resolved,5
2940,42028,Loan Query,2019-12-19,2020-01-06,Open,3
2941,9199,Loan Query,2022-12-01,2022-12-01,Resolved,1
2942,25818,Wrong Debit,2022-12-06,2022-12-19,Resolved,1
2943,59338,Loan Query,2023-07-27,2023-08-03,Resolved,4
2944,26066,KYC Update,2024-08-24,2024-09-09,Open,5
2945,42041,Fraud Report,2025-03-22,2025-03-22,Resolved,3
2946,5061,Fraud Report,2024-01-28,2024-01-31,Resolved,4
2947,19381,Account Statement,2020-02-19,2020-02-28,Resolved,3
2948,29748,KYC Update,2019-07-16,2019-07-19,Open,1
2949,30398,Fraud Report,2020-02-29,2020-03-10,Resolved,2
2950,46365,App Login Issue,2025-05-02,2025-05-07,Resolved,2
2951,28542,Fraud Report,2024-07-17,2024-07-29,Resolved,4
2952,35157,Account Statement,2021-10-18,2021-10-29,Resolved,4
2953,4710,Card Blocked,2019-01-02,2019-01-08,Resolved,4
2954,7102,Account Statement,2019-06-27,2019-07-11,Resolved,4
2955,54048,KYC Update,2024-09-06,2024-09-20,Resolved,4
2956,46964,Interest Query,2024-06-05,2024-06-06,Resolved,3
2957,24754,Net Banking Issue,2020-03-22,2020-03-31,Resolved,4
2958,29512,Loan Query,2022-02-10,2022-02-27,Resolved,3
2959,27968,Wrong Debit,2022-04-30,2022-05-19,Escalated,2
2960,2559,Account Statement,2025-06-26,2025-06-29,Resolved,1
2961,15259,Fraud Report,2021-07-09,2021-07-18,Resolved,5
2962,43210,App Login Issue,2021-07-09,2021-07-23,Resolved,4
2963,13812,Wrong Debit,2024-04-02,2024-04-19,Resolved,1
2964,19784,Loan Query,2023-06-19,2023-06-28,Resolved,5
2965,3001,Interest Query,2022-02-16,2022-02-25,Resolved,2
2966,20970,KYC Update,2020-08-15,2020-08-20,Resolved,2
2967,9691,KYC Update,2019-08-24,2019-08-24,Resolved,2
2968,52798,Wrong Debit,2020-04-30,2020-04-30,Resolved,4
2969,45623,KYC Update,2025-01-30,2025-02-04,Resolved,4
2970,23534,Fraud Report,2025-09-13,2025-09-18,Resolved,3
2971,52207,Loan Query,2024-07-31,2024-08-19,Open,4
2972,17378,App Login Issue,2020-05-19,2020-05-26,Resolved,1
2973,52422,Net Banking Issue,2020-11-27,2020-12-04,Resolved,1
2974,43853,Account Statement,2019-02-02,2019-02-07,Escalated,5
2975,36046,KYC Update,2020-11-18,2020-12-01,Resolved,1
2976,4532,Account Statement,2021-07-20,2021-07-24,Resolved,4
2977,7548,Interest Query,2021-11-09,2021-11-24,Resolved,2
2978,13123,Wrong Debit,2025-08-01,2025-08-10,Open,3
2979,12725,Interest Query,2024-11-20,2024-11-22,Resolved,2
2980,7150,Cheque Bounce,2023-10-08,2023-10-09,Resolved,4
2981,25438,App Login Issue,2023-12-19,2023-12-29,Open,3
2982,8395,Cheque Bounce,2020-12-26,2021-01-01,Open,3
2983,40183,Loan Query,2019-12-13,2019-12-15,Resolved,5
